ID,Gen,Name,Type,AC (MD?),AC,PW,PP,PR,Charge,Recoil,Source,Resistance,Description,TODO Check Description Difference,Target,Effect Chance
721,Z,Black Hole Eclipse,Dark,-1,,???,1,0,???,???,???,???,"The user gathers dark energy using its Z-Power and sucks the target into it. The power varies, depending on the original move.",The user gathers dark energy using its Z-Power and sucks the target into it. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
722,Z,Twinkle Tackle,Fairy,-1,,???,1,0,???,???,???,???,"The user creates a very charming space using its Z-Power and totally toys with the target. The power varies, depending on the original move.",The user creates a very charming space using its Z-Power and totally toys with the target. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
723,Z,Catastropika,Electric,-1,,210,1,0,???,???,Attack,Defense,"The user, Pikachu, surrounds itself with the maximum amount of electricity using its Z-Power and pounces on its target with full force.",The user Pikachu surrounds itself with the maximum amount of electricity using its Z-Power and pounces on its target with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
724,Z,Sinister Arrow Raid,Ghost,-1,,180,1,0,???,???,Attack,Defense,"The user, Decidueye, creates countless arrows using its Z-Power and shoots the target with full force.",The user Decidueye creates countless arrows using its Z-Power and shoots the target with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
725,Z,Malicious Moonsault,Dark,-1,,180,1,0,???,???,Attack,Defense,"The user, Incineroar, strengthens its body using its Z-Power and crashes into the target with full force.",The user Incineroar strengthens its body using its Z-Power and crashes into the target with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
726,Z,Oceanic Operetta,Water,-1,,195,1,0,???,???,S. Attack,S. Defense,"The user, Primarina, summons a massive amount of water using its Z-Power and attacks the target with full force.",The user Primarina summons a massive amount of  water using its Z-Power and attacks the target with  full force.,"One other Pokémon on the field, selected by the trainer.",TODO
727,Z,Guardian of Alola,Fairy,-1,,,1,0,???,???,S. Attack,S. Defense,"The user, the Land Spirit Pokémon, obtains Alola's energy using its Z-Power and attacks the target with full force. This reduces the target's HP greatly.",The user the Land Spirit Pokémon obtains Alola’s energy using its Z-Power and attacks the target with full force. This reduces the target’s HP greatly.,"One other Pokémon on the field, selected by the trainer.",TODO
728,Z,Soul Stealing 7 Star Strike,Ghost,-1,,195,1,0,???,???,Attack,Defense,"After obtaining Z-Power, the user, Marshadow, punches and kicks the target consecutively with full force.",After obtaining Z-Power the user Marshadow punches and kicks the target consecutively with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
729,Z,Stoked Sparksurfer,Electric,-1,,175,1,0,???,???,S. Attack,S. Defense,"After obtaining Z-Power, the user, Alolan Raichu, attacks the target with full force. This move leaves the target with paralysis.",After obtaining Z-Power the user Alolan Raichu attacks the target with full force. This move leaves the target with paralysis.,"One other Pokémon on the field, selected by the trainer.",100
730,Z,Pulverizing Pancake,Normal,-1,,210,1,0,???,???,Attack,Defense,"Z-Power brings out the true capabilities of the user, Snorlax. The Pokémon moves its enormous body energetically and attacks the target with full force.",Z-Power brings out the true capabilities of the user Snorlax. The Pokémon moves its enormous body energetically and attacks the target with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
731,Z,Extreme Evoboost,Normal,-1,,,1,0,???,???,None,None,"After obtaining Z-Power, the user, Eevee, gets energy from its evolved friends and boosts its stats sharply.",After obtaining Z-Power the user Eevee gets energy from its evolved friends and boosts its stats sharply.,The user.,100
732,Z,Genesis Supernova,Psychic,-1,,185,1,0,???,???,S. Attack,S. Defense,"After obtaining Z-Power, the user, Mew, attacks the target with full force. The terrain will be charged with psychic energy.",After obtaining Z-Power the user Mew attacks the target with full force. The terrain will be charged with psychic energy.,"One other Pokémon on the field, selected by the trainer.",TODO
733,Z,Searing Sunraze Smash,Steel,-1,,200,1,0,???,???,Attack,Defense,"After obtaining Z-Power, the user, Solgaleo, attacks the target with full force. This move can ignore the effect of the target's Ability.",After obtaining Z-Power the user Solgaleo attacks the target with full force. This move can ignore the effect of the target’s Ability.,"One other Pokémon on the field, selected by the trainer.",TODO
734,Z,Menacing Moonraze Maelstrom,Ghost,-1,,200,1,0,???,???,S. Attack,S. Defense,"After obtaining Z-Power, the user, Lunala, attacks the target with full force. This move can ignore the effect of the target's Ability.",After obtaining Z-Power the user Lunala attacks the target with full force. This move can ignore the effect of the target’s Ability.,"One other Pokémon on the field, selected by the trainer.",TODO
735,Z,Let’s Snuggle Forever,Fairy,-1,,190,1,0,???,???,Attack,Defense,"After obtaining Z-Power, the user, Mimikyu, punches the target with full force.",After obtaining Z-Power the user Mimikyu punches the target with full force.,"One other Pokémon on the field, selected by the trainer.",TODO
736,Z,Splintered Stormshards,Rock,-1,,190,1,0,???,???,Attack,Defense,"After obtaining Z-Power, the user, Lycanroc, attacks the target with full force. This move negates the effect on the battlefield.",After obtaining Z-Power the user Lycanroc attacks the target with full force. This move negates the effect on the battlefield.,"One other Pokémon on the field, selected by the trainer.",TODO
737,Z,Clangorous Soulblaze,Dragon,-1,,185,1,0,???,???,S. Attack,S. Defense,"After obtaining Z-Power, the user, Kommo-o, attacks the opposing Pokémon with full force. This move boosts the user's stats.",After obtaining Z-Power the user Kommo-o attacks the opposing Pokémon with full force. This move boosts the user’s stats.,All opposing Pokémon.,100
738,Z,Light That Burns the Sky,Psychic,-1,,200,1,0,???,???,S. Attack,S. Defense,"This attack inflicts Attack or Sp. Atk damage— whichever stat is higher for the user, Necrozma. This move ignores the target's Ability.",This attack inflicts Attack or Sp. Atk damage— whichever stat is higher for the user Necrozma.  This move ignores the target’s Ability.,"One other Pokémon on the field, selected by the trainer.",TODO
739,Z,Plant Hammer,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Frenzy Plant from Venusarium Z),,TODO,TODO
740,Z,Sky Explosion,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Blast Burn from Charizardium Z),,TODO,TODO
741,Z,Hose Bazooka,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Hydro Cannon from Blastoisium Z),,TODO,TODO
742,Z,Gigabreaker Drill,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Twineedle from Beedrilium Z),,TODO,TODO
743,Z,Zap Bomb,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Volt Switch from Pichium Z),,TODO,TODO
744,Z,Zettahertz Missile,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Zap Cannon from Raichium Z),,TODO,TODO
745,Z,Light Of Shinto,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Will O Wisp from Ninetalium Z),,TODO,TODO
746,Z,Here's Your Receipt,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Pay Day from Persianium Z),,TODO,TODO
747,Z,Sleight Of Mind,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Kinesis from Alakazium Z),,TODO,TODO
748,Z,Malicious Possession,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Night Shade from Gengarium Z),,TODO,TODO
749,Z,Faithful Justice,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Bonemerang from Marowakium Z),,TODO,TODO
750,Z,Mudrunning Geyser,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Hydro Pump from Feraligium Z),,TODO,TODO
751,Z,Floral Exsporesion,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Solar Beam from Meganinium Z),,TODO,TODO
752,Z,Whirlwind Firedevil,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Eruption from Typhlosium Z),,TODO,TODO
753,Z,Toxic Silk Prison,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Toxic Thread from Ariadosium Z),,TODO,TODO
754,Z,Guiding Light,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Tail Glow from Ampharosium Z),,TODO,TODO
755,Z,Full Water Jacket,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Octazooka from Octillerium Z),,TODO,TODO
756,Z,All Year Round,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Present from Delibirdium Z),,TODO,TODO
757,Z,Titanium Falchion,TODO,TODO,TODO,TODO,TODO,TODO,???,???,TODO,TODO,TODO (Steel Wing from Skarmorium Z),,TODO,TODO
